Date|Titre|URL|Source
2024-02-15|LLM : Microsoft et OpenAI alertent de leur utilisation abusive par les pirates|https://www.lemagit.fr/actualites/366570077/LLM-Microsoft-et-OpenAI-alertent-de-leur-utilisation-abusive-par-les-pirates|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-15|Menaces cyber : qu’est-ce qu’un loader ?|https://www.lemagit.fr/conseil/Menaces-cyber-quest-ce-quun-loader|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-15|Comment Interflora compose sa stratégie « Data »|https://www.lemagit.fr/dessin/Comment-Interflora-compose-une-strategie-Data|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-15|« L’IA est déjà réglementée » (Ivana Bartoletti)|https://www.lemagit.fr/tribune/LIA-est-deja-reglementee-Ivana-Bartoletti|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-15|Sécurité du cloud (Cloud security)|https://www.lemagit.fr/definition/securite-du-cloud-Cloud-security|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-15|La Fondation Linux crée l’Alliance pour la cryptographie post-quantique|https://www.lemagit.fr/actualites/366570045/La-Fondation-Linux-cree-lAlliance-pour-la-cryptographie-post-quantique|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Comment Interflora compose sa stratégie « Data »|https://www.lemagit.fr/etude/Comment-Interflora-compose-sa-strategie-Data|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|ESN : Act21, le pôle RSE de Baker Tilly, victime de cyberattaque|https://www.lemagit.fr/actualites/366570041/ESN-Act21-le-pole-RSE-de-Baker-Tilly-victime-de-cyberattaque|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Fortinet : la dernière vulnérabilité 0day est activement exploitée|https://www.lemagit.fr/actualites/366570037/Fortinet-la-derniere-vulnerabilite-0day-est-activement-exploitee|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Le Patch Tuesday de février corrige deux failles inédites de Windows|https://www.lemagit.fr/actualites/366569998/Le-Patch-Tuesday-de-fevrier-corrige-deux-failles-de-Windows|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Cyberattaque : l’Allemand Varta paralysé|https://www.lemagit.fr/actualites/366569997/Cyberattaque-lallemand-Varta-paralyse|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Processeurs : les ventes d’AMD en pleine forme|https://www.lemagit.fr/actualites/366569996/Processeurs-les-ventes-dAMD-en-pleine-forme|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Avec GenAI Blueprint, Pega veut simplifier les processus de conception applicative|https://www.lemagit.fr/actualites/366569955/Avec-GenAI-Blueprint-Pega-veut-simplifier-les-processus-de-conception|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-14|Cisco lancera bientôt des serveurs plus économiques pour l’IA|https://www.lemagit.fr/actualites/366570012/Serveurs-Cisco-lancera-bientot-des-serveurs-plus-economiques-pour-lIA|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-13|IA, machine learning, deep learning, IA générative : quelles différences ?|https://www.lemagit.fr/conseil/IA-machine-learning-deep-learning-IA-generative-quelles-differences|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-13|Les freins à l’IA dans la pratique médicale|https://www.lemagit.fr/dessin/Les-freins-qui-se-posent-a-lintegration-de-lIA-dans-la-pratique-medicale|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-13|Chainalysis : 2023, une année « charnière » pour les ransomwares|https://www.lemagit.fr/actualites/366569840/Chainalysis-2023-une-annee-charniere-pour-les-ransomwares|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-13|Ransomware Rhysida : des chercheurs sud-coréens grillent à nouveau un déchiffreur|https://www.lemagit.fr/actualites/366569914/Ransomware-Rhysida-des-chercheurs-Sud-Coreens-grillent-a-nouveau-un-dechiffreur|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-12|Les freins qui se posent à l’intégration de l’IA dans la pratique médicale|https://www.lemagit.fr/actualites/366569812/Les-freins-qui-se-posent-a-lintegration-de-lIA-dans-la-pratique-medicale|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-12|Cisco veut fondre le réseau dans la sécurité et le doper au Silicon One|https://www.lemagit.fr/actualites/366569735/Cisco-veut-fondre-le-reseau-dans-la-securite-et-le-doper-au-Silicon-One|https://www.lemagit.fr/rss/ContentSyndication.xml
2024-02-16|U.S. State Government Network Hacked Via Former Employee Account|https://cybersecuritynews.com/u-s-state-government-network-hacked/|https://cybersecuritynews.com/feed/
2024-02-16|RansomHouse Automated Attacks Using Tool Dubbed MrAgent|https://cybersecuritynews.com/ransomhouse-automated-attacks/|https://cybersecuritynews.com/feed/
2024-02-16|New Wi-Fi Authentication Bypass Flaw Puts Enterprise and Home Networks at Risk|https://cybersecuritynews.com/new-wi-fi-authentication-bypass-flaw/|https://cybersecuritynews.com/feed/
2024-02-15|What is .NET Malware Obfuscators? – Develop & Dismantle a Simple Obfuscator|https://cybersecuritynews.com/what-is-net-malware-obfuscators/|https://cybersecuritynews.com/feed/
2024-02-15|Zoom Desktop Flaws Let Attackers Launch Privilege Escalation Attacks|https://cybersecuritynews.com/zoom-desktop-flaws/|https://cybersecuritynews.com/feed/
2024-02-15|Chinese Hackers Attacking U.S. Critical Infrastructure Since 2023|https://cybersecuritynews.com/chinese-hackers-us-infrastructure-2/|https://cybersecuritynews.com/feed/
2024-02-15|Wireshark 4.2.3 Released: What’s New!|https://cybersecuritynews.com/wireshark-4-2-3-released/|https://cybersecuritynews.com/feed/
2024-02-15|Hackers Exploit YouTube Videos to Deliver Password Stealing Malware|https://cybersecuritynews.com/youtube-videos-deliver-malware/|https://cybersecuritynews.com/feed/
2024-02-14|Water Hydra Group Exploits Microsoft Defender SmartScreen Zero-Day Flaw|https://cybersecuritynews.com/water-hydra-smartscreen-zero-day-flaw/|https://cybersecuritynews.com/feed/
2024-02-14|CharmingCypress Use Poisoned VPN Apps to Install Backdoor|https://cybersecuritynews.com/charmingcypress-poisoned-vpn-apps/|https://cybersecuritynews.com/feed/
2024-02-06|VT Livehunt Cheat Sheet|https://blog.virustotal.com/2024/02/vt-livehunt-cheat-sheet.html|https://blog.virustotal.com/feeds/posts/default
2024-01-22|Uncovering Hidden Threats with VirusTotal Code Insight|https://blog.virustotal.com/2024/01/uncovering-hidden-threats-with.html|https://blog.virustotal.com/feeds/posts/default
2024-01-01|Monitoring malware trends with VT Intelligence|https://blog.virustotal.com/2024/01/monitoring-malware-trends-with-vt.html|https://blog.virustotal.com/feeds/posts/default
2023-12-25|Hunting for malicious domains with VT Intelligence|https://blog.virustotal.com/2023/12/hunting-for-malicious-domains-with-vt.html|https://blog.virustotal.com/feeds/posts/default
2023-12-20|Sigma rules for Linux and MacOS|https://blog.virustotal.com/2023/12/sigma-rules-for-linux-and-macos_20.html|https://blog.virustotal.com/feeds/posts/default
2023-12-18|Protecting the perimeter with VT Intelligence - malicious URLs|https://blog.virustotal.com/2023/12/protecting-perimeter-with-vt_18.html|https://blog.virustotal.com/feeds/posts/default
2023-12-11|Protecting the perimeter with VT Intelligence - Email security|https://blog.virustotal.com/2023/12/protecting-perimeter-with-vt.html|https://blog.virustotal.com/feeds/posts/default
2023-12-11|VTMondays|https://blog.virustotal.com/2023/12/vtmondays-index.html|https://blog.virustotal.com/feeds/posts/default
2023-11-29|How AI is shaping malware analysis|https://blog.virustotal.com/2023/11/how-ai-is-shaping-malware-analysis.html|https://blog.virustotal.com/feeds/posts/default
2023-11-23|Actionable Threat Intel (VI) - A day in a Threat Hunter's life|https://blog.virustotal.com/2023/11/actionable-threat-intel-vi-day-in.html|https://blog.virustotal.com/feeds/posts/default
2023-11-21|The definitive VirusTotal’s admin guide|https://blog.virustotal.com/2023/11/the-definitive-virustotals-admin-guide.html|https://blog.virustotal.com/feeds/posts/default
2023-10-26|Unifying threat context with VirusTotal connectors|https://blog.virustotal.com/2023/10/unifying-threat-context-with-virustotal.html|https://blog.virustotal.com/feeds/posts/default
2023-10-17|The path from VT Intelligence queries to VT Livehunt rules: A CTI analyst approach|https://blog.virustotal.com/2023/10/the-path-from-vt-intelligence-queries.html|https://blog.virustotal.com/feeds/posts/default
2023-09-21|It's all about the structure! Creating YARA rules by clicking|https://blog.virustotal.com/2023/09/its-all-about-structure-creating-yara.html|https://blog.virustotal.com/feeds/posts/default
2023-08-04|Crowdsourced AI += NICS Lab|https://blog.virustotal.com/2023/08/crowdsourced-ai-nics-lab.html|https://blog.virustotal.com/feeds/posts/default
2023-08-01|Actionable Threat Intel (V) - Autogenerated Livehunt rules for IoC tracking|https://blog.virustotal.com/2023/08/actionable-threat-intel-v-autogenerated.html|https://blog.virustotal.com/feeds/posts/default
2023-07-26|VirusTotal Malware Trends Report: Emerging Formats and Delivery Techniques|https://blog.virustotal.com/2023/07/virustotal-malware-trends-report.html|https://blog.virustotal.com/feeds/posts/default
2023-07-24|Actionable Threat Intel (IV) - YARA beyond files: extending rules to network IoCs|https://blog.virustotal.com/2023/07/actionable-threat-intel-iv-yara-beyond.html|https://blog.virustotal.com/feeds/posts/default
2023-07-21|Apology and Update on Recent Accidental Data Exposure|https://blog.virustotal.com/2023/07/apology-and-update-on-recent-accidental.html|https://blog.virustotal.com/feeds/posts/default
2023-07-18|VirusTotal += Crowdsourced AI|https://blog.virustotal.com/2023/07/virustotal-crowdsourced-ai.html|https://blog.virustotal.com/feeds/posts/default
2023-07-13|Actionable Threat Intel (III) - Introducing the definitive YARA editor|https://blog.virustotal.com/2023/07/actionable-threat-intel-iii-introducing.html|https://blog.virustotal.com/feeds/posts/default
2023-06-26|Threat hunting converting SIGMA to YARA|https://blog.virustotal.com/2023/06/threat-hunting-converting-sigma-to-yara.html|https://blog.virustotal.com/feeds/posts/default
2023-06-20|VirusTotal += Docguard|https://blog.virustotal.com/2023/06/virustotal-docguard.html|https://blog.virustotal.com/feeds/posts/default
2023-06-19|Inside of the WASP's nest: deep dive into PyPI-hosted malware|https://blog.virustotal.com/2023/06/inside-of-wasps-nest-deep-dive-into.html|https://blog.virustotal.com/feeds/posts/default
2023-06-14|Actionable Threat Intel (II) - IoC Stream|https://blog.virustotal.com/2023/06/actionable-threat-intel-ii-ioc-stream.html|https://blog.virustotal.com/feeds/posts/default
2024-02-16|Permit.io Raises $8 Million for Authorization Platform|https://www.securityweek.com/permit-io-raises-8-million-for-authorization-platform/|https://www.securityweek.com/feed/
2024-02-16|Ex-Employee’s Admin Credentials Used in US Gov Agency Hack|https://www.securityweek.com/ex-employees-admin-credentials-used-in-us-gov-agency-hack/|https://www.securityweek.com/feed/
2024-02-16|EU Watchdog Urged to Reject Meta ‘Pay for Privacy’ Scheme|https://www.securityweek.com/eu-watchdog-urged-to-reject-meta-pay-for-privacy-scheme/|https://www.securityweek.com/feed/
2024-02-16|In Other News: US Hacks Iranian Spy Ship, Rhysida Ransomware Decryption, NIST Guidance|https://www.securityweek.com/in-other-news-us-hacks-iranian-spy-ship-rhysida-ransomware-decryption-nist-guidance/|https://www.securityweek.com/feed/
2024-02-16|Mysterious ‘MMS Fingerprint’ Hack Used by Spyware Firm NSO Group Revealed|https://www.securityweek.com/mysterious-mms-fingerprint-hack-used-by-spyware-firm-nso-group-revealed/|https://www.securityweek.com/feed/
2024-02-16|Eight Vulnerabilities Disclosed in the AI Development Supply Chain|https://www.securityweek.com/eight-vulnerabilities-disclosed-in-the-ai-development-supply-chain/|https://www.securityweek.com/feed/
2024-02-16|Vulnerabilities in CUSG CMS Exposed Credit Unions to Attacks|https://www.securityweek.com/vulnerabilities-in-cusg-cms-exposed-credit-unions-to-attacks/|https://www.securityweek.com/feed/
2024-02-16|CISA Urges Patching of Cisco ASA Flaw Exploited in Ransomware Attacks|https://www.securityweek.com/cisa-urges-patching-of-cisco-asa-flaw-exploited-in-ransomware-attacks/|https://www.securityweek.com/feed/
2024-02-16|US Offers $10 Million for Information on BlackCat Ransomware Leaders|https://www.securityweek.com/us-offers-10-million-for-information-on-blackcat-ransomware-leaders/|https://www.securityweek.com/feed/
2024-02-16|Ukrainian Pleads Guilty in US to Key Role in Zeus, IcedID Malware Operations|https://www.securityweek.com/ukrainian-pleads-guilty-in-us-to-key-role-in-zeus-icedid-malware-operations/|https://www.securityweek.com/feed/
2024-02-16|ISC Stormcast For Friday, February 16th, 2024 https://isc.sans.edu/podcastdetail/8856, (Fri, Feb 16th)|https://isc.sans.edu/diary/rss/30656|https://isc.sans.edu/rssfeed.xml
2024-02-15|ISC Stormcast For Thursday, February 15th, 2024 https://isc.sans.edu/podcastdetail/8854, (Thu, Feb 15th)|https://isc.sans.edu/diary/rss/30654|https://isc.sans.edu/rssfeed.xml
2024-02-15|&#x5b;Guest Diary&#x5d; Learning by doing: Iterative adventures in troubleshooting, (Thu, Feb 15th)|https://isc.sans.edu/diary/rss/30648|https://isc.sans.edu/rssfeed.xml
2024-02-14|ISC Stormcast For Wednesday, February 14th, 2024 https://isc.sans.edu/podcastdetail/8852, (Wed, Feb 14th)|https://isc.sans.edu/diary/rss/30650|https://isc.sans.edu/rssfeed.xml
2024-02-13|Microsoft February 2024 Patch Tuesday, (Tue, Feb 13th)|https://isc.sans.edu/diary/rss/30646|https://isc.sans.edu/rssfeed.xml
2024-02-13|ISC Stormcast For Tuesday, February 13th, 2024 https://isc.sans.edu/podcastdetail/8850, (Tue, Feb 13th)|https://isc.sans.edu/diary/rss/30644|https://isc.sans.edu/rssfeed.xml
2024-02-12|"Exploit against Unnamed ""Bytevalue"" router vulnerability included in Mirai Bot, (Mon, Feb 12th)"|https://isc.sans.edu/diary/rss/30642|https://isc.sans.edu/rssfeed.xml
2024-02-12|ISC Stormcast For Monday, February 12th, 2024 https://isc.sans.edu/podcastdetail/8848, (Mon, Feb 12th)|https://isc.sans.edu/diary/rss/30640|https://isc.sans.edu/rssfeed.xml
2024-02-09|MSIX With Heavily Obfuscated PowerShell Script, (Fri, Feb 9th)|https://isc.sans.edu/diary/rss/30636|https://isc.sans.edu/rssfeed.xml
2024-02-09|"Internet Storm Center Podcast (""Stormcast"") 15th Birthday, (Fri, Feb 9th)"|https://isc.sans.edu/diary/rss/30638|https://isc.sans.edu/rssfeed.xml
2024-02-16|Résumé de la semaine #7 (du 10 au 16 février)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-7-du-10-au-16-fevrier-2/|https://www.xmco.fr/feed/
2024-02-09|Résumé de la semaine #6 (du 3 au 9 février)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-6-du-3-au-9-fevrier-2024/|https://www.xmco.fr/feed/
2024-02-06|La liste de lecture d’XMCO – Janvier 2024|https://www.xmco.fr/non-classe/la-liste-de-lecture-dxmco-janvier-2024-2/|https://www.xmco.fr/feed/
2024-02-02|Résumé de la semaine 5 (du 27 janvier au 2 février)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-5-du-27-janvier-au-2-fevrier-2/|https://www.xmco.fr/feed/
2024-01-26|Résumé de la semaine 4 (du 20 au 26 janvier)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-4-du-20-au-26-janvier-2/|https://www.xmco.fr/feed/
2024-01-25|Takedown : Un moyen essentiel pour lutter contre la cybercriminalité|https://www.xmco.fr/cyber-threat-intelligence-fr/takedown-un-moyen-essentiel-pour-lutter-contre-la-cybercriminalite/|https://www.xmco.fr/feed/
2024-01-19|Résumé de la semaine 3 (du 13 au 19 janvier 2024)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-3-du-13-au-20-janvier-2024/|https://www.xmco.fr/feed/
2024-01-17|PCI v4.0 – 6.3.2 : Comment automatiser l’inventaire et la veille sur les bibliothèques tierces ?|https://www.xmco.fr/pci-dss-fr/pci-v4-0-6-3-2-comment-automatiser-linventaire-et-la-veille-sur-les-bibliotheques-tierces/|https://www.xmco.fr/feed/
2024-01-12|Résumé de la semaine 2 (du 6 au 12 janvier)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-2-du-6-au-12-janvier/|https://www.xmco.fr/feed/
2024-01-10|DORA et la résilience opérationnelle des fournisseurs|https://www.xmco.fr/conferences-fr/dora-et-la-resilience-operationnelle-des-fournisseurs/|https://www.xmco.fr/feed/
2024-01-05|Résumé de la semaine 1 (du 30 décembre au 5 janvier)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-1-du-30-decembre-au-5-janvier-2/|https://www.xmco.fr/feed/
2023-12-29|Résumé de la semaine 52 (du 23 au 29 décembre)|https://www.xmco.fr/resume-de-la-semaine-fr/resume-de-la-semaine-52-du-23-au-29-decembre-2/|https://www.xmco.fr/feed/
2022-08-31|Student Loan Breach Exposes 2.5M Records|https://threatpost.com/student-loan-breach-exposes-2-5m-records/180492/|https://threatpost.com/feed/
2022-08-30|Watering Hole Attacks Push ScanBox Keylogger|https://threatpost.com/watering-hole-attacks-push-scanbox-keylogger/180490/|https://threatpost.com/feed/
2022-08-29|Tentacles of ‘0ktapus’ Threat Group Victimize 130 Firms|https://threatpost.com/0ktapus-victimize-130-firms/180487/|https://threatpost.com/feed/
2022-08-26|Ransomware Attacks are on the Rise|https://threatpost.com/ransomware-attacks-are-on-the-rise/180481/|https://threatpost.com/feed/
2022-08-25|Cybercriminals Are Selling Access to Chinese Surveillance Cameras|https://threatpost.com/cybercriminals-are-selling-access-to-chinese-surveillance-cameras/180478/|https://threatpost.com/feed/
2022-08-24|Twitter Whistleblower Complaint: The TL;DR Version|https://threatpost.com/twitter-whistleblower-tldr-version/180472/|https://threatpost.com/feed/
2022-08-23|Firewall Bug Under Active Attack Triggers CISA Warning|https://threatpost.com/firewall-bug-under-active-attack-cisa-warning/180467/|https://threatpost.com/feed/
2022-08-22|Fake Reservation Links Prey on Weary Travelers|https://threatpost.com/reservation-links-prey-on-travelers/180462/|https://threatpost.com/feed/
2022-08-19|iPhone Users Urged to Update to Patch 2 Zero-Days|https://threatpost.com/iphone-users-urged-to-update-to-patch-2-zero-days-under-attack/180448/|https://threatpost.com/feed/
2022-08-18|Google Patches Chrome’s Fifth Zero-Day of the Year|https://threatpost.com/google-patches-chromes-fifth-zero-day-of-the-year/180432/|https://threatpost.com/feed/
2024-02-16|‘I am deeply troubled’: Data breach impacts clients at Lanark County family services organization|https://www.databreaches.net/i-am-deeply-troubled-data-breach-impacts-clients-at-lanark-county-family-services-organization/|https://www.databreaches.net/feed/
2024-02-16|Update on INTEGRIS Health data breach: incident response criticized by patients|https://www.databreaches.net/update-on-integris-health-data-breach-incident-response-criticized-by-patients/|https://www.databreaches.net/feed/
2024-02-16|Health NZ notifying around 12k people impacted by data breach|https://www.databreaches.net/health-nz-notifying-around-12k-people-impacted-by-data-breach/|https://www.databreaches.net/feed/
2024-02-16|PA: Washington County pays $350,000 ransom after cyberattack|https://www.databreaches.net/pa-washington-county-pays-350000-ransom-after-cyberattack/|https://www.databreaches.net/feed/
2024-02-16|Quest Diagnostics pays $5M after mixing patient medical data with hazardous waste|https://www.databreaches.net/quest-diagnostics-pays-5m-after-mixing-patient-medical-data-with-hazardous-waste/|https://www.databreaches.net/feed/
2024-02-16|U.S. Internet Leaked Years of Internal, Customer Emails|https://www.databreaches.net/u-s-internet-leaked-years-of-internal-customer-emails/|https://www.databreaches.net/feed/
2024-02-15|Insurance provider for public servants abroad detects ‘cybersecurity incident’|https://www.databreaches.net/insurance-provider-for-public-servants-abroad-detects-cybersecurity-incident/|https://www.databreaches.net/feed/
2024-02-14|New Jersey law enforcement officers sue 118 data brokers for not removing personal info|https://www.databreaches.net/new-jersey-law-enforcement-officers-sue-118-data-brokers-for-not-removing-personal-info/|https://www.databreaches.net/feed/
2024-02-14|US military notifies 20,000 of data breach after cloud email leak|https://www.databreaches.net/us-military-notifies-20000-of-data-breach-after-cloud-email-leak/|https://www.databreaches.net/feed/
2024-02-13|HC3: Analyst Note:  Akira Ransomware|https://www.databreaches.net/hc3-analyst-note-akira-ransomware/|https://www.databreaches.net/feed/
2024-02-16|North Korean hackers now launder stolen crypto via YoMix tumbler|https://www.bleepingcomputer.com/news/security/north-korean-hackers-now-launder-stolen-crypto-via-yomix-tumbler/|https://www.bleepingcomputer.com/feed/
2024-02-15|Zeus, IcedID malware gangs leader pleads guilty, faces 40 years in prison|https://www.bleepingcomputer.com/news/security/zeus-icedid-malware-gangs-leader-pleads-guilty-faces-40-years-in-prison/|https://www.bleepingcomputer.com/feed/
2024-02-15|Microsoft says it fixed a Windows Metadata server issue that’s still broken|https://www.bleepingcomputer.com/news/microsoft/microsoft-says-it-fixed-a-windows-metadata-server-issue-thats-still-broken/|https://www.bleepingcomputer.com/feed/
2024-02-15|US offers up to $15 million for tips on ALPHV ransomware gang|https://www.bleepingcomputer.com/news/security/us-offers-up-to-15-million-for-tips-on-alphv-ransomware-gang/|https://www.bleepingcomputer.com/feed/
2024-02-15|RansomHouse gang automates VMware ESXi attacks with new MrAgent tool|https://www.bleepingcomputer.com/news/security/ransomhouse-gang-automates-vmware-esxi-attacks-with-new-mragent-tool/|https://www.bleepingcomputer.com/feed/
2024-02-15|FBI disrupts Moobot botnet used by Russian military hackers|https://www.bleepingcomputer.com/news/security/fbi-disrupts-moobot-botnet-used-by-russian-military-hackers/|https://www.bleepingcomputer.com/feed/
2024-02-15|OpenAI blocks state-sponsored hackers from using ChatGPT|https://www.bleepingcomputer.com/news/security/openai-blocks-state-sponsored-hackers-from-using-chatgpt/|https://www.bleepingcomputer.com/feed/
2024-02-15|Over 13,000 Ivanti gateways vulnerable to actively exploited bugs|https://www.bleepingcomputer.com/news/security/over-13-000-ivanti-gateways-vulnerable-to-actively-exploited-bugs/|https://www.bleepingcomputer.com/feed/
2024-02-15|Three critical application security flaws scanners can’t detect|https://www.bleepingcomputer.com/news/security/three-critical-application-security-flaws-scanners-cant-detect/|https://www.bleepingcomputer.com/feed/
2024-02-15|Turla hackers backdoor NGOs with new TinyTurla-NG malware|https://www.bleepingcomputer.com/news/security/turla-hackers-backdoor-ngos-with-new-tinyturla-ng-malware/|https://www.bleepingcomputer.com/feed/
2024-02-15|New Qbot malware variant uses fake Adobe installer popup for evasion|https://www.bleepingcomputer.com/news/security/new-qbot-malware-variant-uses-fake-adobe-installer-popup-for-evasion/|https://www.bleepingcomputer.com/feed/
2024-02-15|New ‘Gold Pickaxe’ Android, iOS malware steals your face for fraud|https://www.bleepingcomputer.com/news/security/new-gold-pickaxe-android-ios-malware-steals-your-face-for-fraud/|https://www.bleepingcomputer.com/feed/
2024-02-16|Like Seat Belts and Airbags, 2FA Must Be Mandatory ASAP|https://www.darkreading.com/vulnerabilities-threats/2fa-must-be-mandatory-asap|https://www.darkreading.com/rss.xml
2024-02-16|Iran Warship Aiding Houthi Pirates Hacked by US|https://www.darkreading.com/cyberattacks-data-breaches/iranian-ship-aiding-houthi-pirates-hacked-by-us|https://www.darkreading.com/rss.xml
2024-02-15|Vade Releases 2023 Phishers' Favorites Report|https://www.darkreading.com/cyberattacks-data-breaches/vade-releases-2023-phishers-favorites-report|https://www.darkreading.com/rss.xml
2024-02-15|Strata Identity Reins in Global Access and Compliance Challenges With Cross-Border Orchestration Recipes|https://www.darkreading.com/cyber-risk/strata-identity-reins-in-global-access-and-compliance-challenges-with-cross-border-orchestration-recipes|https://www.darkreading.com/rss.xml
2024-02-15|Quorum Cyber Joins Elite Microsoft FastTrack-Ready Partner Group|https://www.darkreading.com/cybersecurity-operations/quorum-cyber-joins-elite-microsoft-fasttrack-ready-partner-group|https://www.darkreading.com/rss.xml
2024-02-15|Demand for 'Secure by Design' Product Growing, Creating Opportunity for Software Security Specialization|https://www.darkreading.com/cybersecurity-operations/demand-for-secure-by-design-product-growing-creating-opportunity-for-software-security-specialization|https://www.darkreading.com/rss.xml
2024-02-15|LightEdge Releases Next-Gen Suite of Cloud Security &amp; Managed Services|https://www.darkreading.com/cloud-security/lightedge-releases-next-gen-suite-of-cloud-security-managed-services|https://www.darkreading.com/rss.xml
2024-02-15|Vectra AI Launches Global, 24x7 Open MXDR Service Built to Defend Against Hybrid Attacks|https://www.darkreading.com/endpoint-security/vectra-ai-launches-global-24x7-open-mxdr-service-built-to-defend-against-hybrid-attacks|https://www.darkreading.com/rss.xml
2024-02-15|Somos, Inc. Protects Businesses' IoT Assets With the Availability of SomosID|https://www.darkreading.com/ics-ot-security/somos-inc-protects-businesses-iot-assets-with-the-availability-of-somosid|https://www.darkreading.com/rss.xml
2024-02-15|Volt Typhoon Hits Multiple Electric Utilities, Expands Cyber Activity|https://www.darkreading.com/vulnerabilities-threats/volt-typhoon-hits-multiple-electric-cos-expands-cyber-activity|https://www.darkreading.com/rss.xml
2024-02-15|JumpCloud's Q1 2024 SME IT Trends Report Reveals AI Optimism Tempered by Security Concerns|https://www.darkreading.com/cybersecurity-operations/jumpcloud-s-q1-2024-sme-it-trends-report-reveals-ai-optimism-tempered-by-security-concerns|https://www.darkreading.com/rss.xml
2024-02-15|Perforce to Acquire Delphix, Adding Enterprise Data Management Software to its DevOps Portfolio|https://www.darkreading.com/cyber-risk/perforce-to-acquire-delphix-adding-enterprise-data-management-software-to-its-devops-portfolio|https://www.darkreading.com/rss.xml
2024-02-15|Cobalt's New Report Uncovers a Big Shift in Cybersecurity Strategy|https://www.darkreading.com/cyberattacks-data-breaches/cobalt-s-new-report-uncovers-a-big-shift-in-cybersecurity-strategy|https://www.darkreading.com/rss.xml
2024-02-15|iOS, Android Malware Steals Faces to Defeat Biometrics With AI Swaps|https://www.darkreading.com/application-security/ios-malware-steals-faces-defeat-biometrics-ai-swaps|https://www.darkreading.com/rss.xml
2024-02-15|Cyberattack Disrupts German Battery-Production Lines|https://www.darkreading.com/cyberattacks-data-breaches/cyberattack-disrupts-german-battery-production-lines|https://www.darkreading.com/rss.xml
2024-02-15|Surge in 'Hunter-Killer' Malware Uncovered by Picus Security|https://www.darkreading.com/vulnerabilities-threats/surge-in-hunter-killer-malware-uncovered-by-picus-security|https://www.darkreading.com/rss.xml
2024-02-15|Critical Software Vulnerabilities Impacting Credit Unions Discovered by LMG Security Researcher|https://www.darkreading.com/cloud-security/critical-software-vulnerabilities-impacting-credit-unions-discovered-by-lmg-security-researcher|https://www.darkreading.com/rss.xml
2024-02-15|Microsoft Exchange Server Flaw Exploited as a Zero-Day Bug|https://www.darkreading.com/cyberattacks-data-breaches/microsoft-exchange-server-flaw-exploited-zero-day-bug|https://www.darkreading.com/rss.xml
2024-02-15|DataDome Expands Bot Bounty Program to the Public, Invites Researchers to Rigorously Test its Solution|https://www.darkreading.com/vulnerabilities-threats/datadome-expands-bot-bounty-program-to-the-public-invites-researchers-to-rigorously-test-its-solution|https://www.darkreading.com/rss.xml
2024-02-15|CISA HBOM Framework Doesn't Go Far Enough|https://www.darkreading.com/cyber-risk/cisa-hbom-framework-doesn-t-go-far-enough|https://www.darkreading.com/rss.xml
2024-02-15|DoJ Breaks Russian Military Botnet in Fancy Bear Takedown|https://www.darkreading.com/cyberattacks-data-breaches/doj-breaks-russian-military-botnet-|https://www.darkreading.com/rss.xml
2024-02-15|Russian APT Turla Wields Novel Backdoor Malware Against Polish NGOs|https://www.darkreading.com/cyberattacks-data-breaches/russian-apt-turla-novel-backdoor-malware-polish-ngos|https://www.darkreading.com/rss.xml
2024-02-15|Cybersecurity's Transformative Shift|https://www.darkreading.com/cybersecurity-operations/cybersecuritys-transformative-shift|https://www.darkreading.com/rss.xml
2024-02-15|AWS SNS Hijackings Fuel Cloud Smishing Campaign|https://www.darkreading.com/cloud-security/aws-sns-compromises-fuel-cloud-smishing-campaign|https://www.darkreading.com/rss.xml
